Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,,,
Manchester City Council,Corporate Services,Third party payments relating to Voluntary Organisations,30.05.2017,5100920385,"£138,300.00",Marketing Manchester,,,
Manchester City Council,Adult Social Care,Professional fees,30.05.2017,5100920376,"£8,000.00",Young People Support Foundation Ltd,,,
Manchester City Council,Adult Social Care,Compensation Payments,30.05.2017,1905606309,"£9,000.00",Simpson Millar LLP,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.05.2017,5100919888,"£30,519.00",Back On Track,,,
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,30.05.2017,5100920314,"£1,152.00",Cornflower Ltd,,,
Manchester City Council,Chief Executives,Subsistence and Conference Expenses,30.05.2017,5100920203,£545.00,Local Government Association,,,
Manchester City Council,Manchester Leisure,Cash Collection,30.05.2017,5100920189,"£49,723.23",National Car Parks Ltd Season Ticke,,,
Manchester City Council,Manchester Leisure,Cash Collection,30.05.2017,5100920192,"£29,086.85",National Car Parks Ltd Season Ticke,,,
Manchester City Council,Adult Social Care,Payments for services,30.05.2017,5100920312,"£3,850.00",Action For Children,,,
Manchester City Council,Highways Services,Data Registration Fee,30.05.2017,1905599613,"£10,456.00",HMCS Traffic EC,,,
Manchester City Council,Highways Services,Data Registration Fee,30.05.2017,1905605394,"£10,224.00",HMCS Traffic EC,,,
Manchester City Council,Highways Services,Data Registration Fee,30.05.2017,1905605395,"£2,832.00",HMCS Traffic EC,,,
Manchester City Council,Highways Services,Data Registration Fee,30.05.2017,1905605393,"£2,560.00",HMCS Traffic EC,,,
Manchester City Council,Highways Services,Data Registration Fee,30.05.2017,1905605415,"£1,656.00",HMCS Traffic EC,,,
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,30.05.2017,5100920055,"£4,367.36",Winners Contract Hire Ltd,,,
Manchester City Council,Chief Executives,Advertising,30.05.2017,5100920398,£877.50,TES Global Ltd,,,
Manchester City Council,Chief Executives,Agency staff provision,30.05.2017,5100920274,"£1,801.51",Hays Personnel,,,
Manchester City Council,Adult Social Care,I T Provision,30.05.2017,5100920324,"£4,470.52",Computeam Limited,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.05.2017,5100920268,£900.00,Afruca,,,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,30.05.2017,5100920396,"£9,570.00",Redacted Personal Information,,,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,30.05.2017,5100920240,"£2,113.00",Hoist & Shower Chair Company,,,
Manchester City Council,Corporate Services,Vehicle Hire Costs,30.05.2017,1905608945,"£1,794.48",City Car Club Ltd,,,
Manchester City Council,Adult Social Care,Equipment,30.05.2017,5100920332,"£1,600.00",Drive Devilbiss Healthcare Ltd,,,
Manchester City Council,Adult Social Care,Legal Fees,30.05.2017,5100920310,"£2,500.00",Redacted Personal Information,,,
Manchester City Council,Insurance Fund,Insurance,30.05.2017,1905592414,£780.00,Irwin Mitchell Solicitors,,,
Manchester City Council,Hospitality + Trading Services,Equipment,30.05.2017,5100920221,"£16,212.00",Oakenclough Buildings Ltd,,,
Manchester City Council,Hospitality + Trading Services,Equipment,30.05.2017,5100920220,"£8,106.00",Oakenclough Buildings Ltd,,,
Manchester City Council,Chief Executives,Subsistence and Conference Expenses,30.05.2017,5100920271,"£1,933.30",Local Government Information Unit,,,
Manchester City Council,Chief Executives,Advertising,30.05.2017,5100920319,"£5,083.52",Global Radio Services Ltd,,,
Manchester City Council,Chief Executives,Advertising,30.05.2017,5100920327,"£2,394.50",Global Radio Services Ltd,,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,30.05.2017,5100918605,"£66,560.55",Cruden Group Ltd,,,
Manchester City Council,Chief Executives,Agency staff provision,30.05.2017,5100919814,"£13,192.70",Triad Resourcing,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.05.2017,5100919882,"£6,253.08",Manchester Womens Aid,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.05.2017,5100919887,"£6,253.08",Manchester Womens Aid,,,
Manchester City Council,Manchester Leisure,Grant Payments,30.05.2017,1905606415,"£4,509.72",St Michaels Parish Community Hall,,,
Manchester City Council,Chief Executives,Professional fees,30.05.2017,5100920318,"£4,428.00",Step Enterprise Limited,,,
Manchester City Council,Regeneration Finance,Equipment,30.05.2017,1905608976,£978.50,Cooleraid Ltd,,,
Manchester City Council,Regeneration Finance,Equipment,30.05.2017,1905608979,£927.00,Cooleraid Ltd,,,
Manchester City Council,Adult Social Care,Funeral and coroner related services,30.05.2017,5100919632,"£3,406.00",Funeral Prtnrs t/a Michael Kennedy,,,
Manchester City Council,Adult Social Care,I T Provision,30.05.2017,5100919836,"£2,191.74",Computacenter (UK) Ltd,,,
Manchester City Council,Adult Social Care,I T Provision,30.05.2017,5100919835,£730.58,Computacenter (UK) Ltd,,,
Manchester City Council,Adult Social Care,I T Provision,30.05.2017,5100919837,£730.58,Computacenter (UK) Ltd,,,
Manchester City Council,Adult Social Care,Transport Coach Hire,30.05.2017,5100920354,"£1,710.00",Colin Rea Transport,,,
Manchester City Council,Adult Social Care,Payments for services,30.05.2017,5100920328,£592.00,Eam Home Care Ltd,,,
Manchester City Council,Manchester Leisure,Special Events,30.05.2017,5100914648,"£3,200.00",Julie's Bicycle,,,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,30.05.2017,5100920337,£700.00,Miners Community Arts & Music,,,
Manchester City Council,Adult Social Care,"Clothes, Uniform and Laundry",30.05.2017,5100917764,"£5,474.25",Keltic Limited,,,
Manchester City Council,Adult Social Care,"Clothes, Uniform and Laundry",30.05.2017,5100920167,"-£5,474.25",Keltic Limited,,,
Manchester City Council,Chief Executives,Agency staff provision,30.05.2017,5100920073,"£20,222.70",Barker Ross Health & Social Care,,,
Manchester City Council,Chief Executives,Agency staff provision,30.05.2017,5100919313,"£16,181.40",Barker Ross Health & Social Care,,,
Manchester City Council,Chief Executives,Agency staff provision,30.05.2017,5100920254,"-£20,222.70",Barker Ross Health & Social Care,,,
Manchester City Council,Chief Executives,Mobilephone Charges,30.05.2017,5100920127,"£2,390.00",EE / Orange,,,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,30.05.2017,5100920339,"£1,500.00",Over 50's Activity Club,,,
Manchester City Council,Chief Executives,Agency staff provision,30.05.2017,5100920276,"£1,342.46",Supply Care Solutions,,,
Manchester City Council,GMIST (Greater Mcr Integrated),I T Provision,30.05.2017,5100920258,"£4,864.00",Axiell ALM Ltd,,,
Manchester City Council,Housing General Fund,Building Works,30.05.2017,5100919878,"£40,637.15",Wythenshawe Community Housing Group,,,
Manchester City Council,Manchester Leisure,Payments for services,30.05.2017,5100920289,"£2,000.00",Junior Water Sports,,,
Manchester City Council,Hospitality + Trading Services,Legal Fees,30.05.2017,1905605596,"£9,999.00",Slater & Gordon (UK) LLP,,,
Manchester City Council,Hospitality + Trading Services,Legal Fees,30.05.2017,1905606329,"£9,000.00",Slater & Gordon (UK) LLP,,,
Manchester City Council,Hospitality + Trading Services,Legal Fees,30.05.2017,1905605595,"£1,833.15",Slater & Gordon (UK) LLP,,,
Manchester City Council,Chief Executives,Licences Purchase,30.05.2017,5100919877,"£32,500.00",Softcat,,,
Manchester City Council,Chief Executives,Agency staff provision,30.05.2017,5100919513,"£11,527.29",Gian Healthcare Ltd,,,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,30.05.2017,5100920341,"£1,570.00",North Manchester Fitness,,,
Manchester City Council,Corporate Services,Collection Commission,30.05.2017,5100919020,"£37,045.91",Capacity Grid,,,
Manchester City Council,Chief Executives,Agency staff provision,30.05.2017,5100919780,"£1,045.17",Kennoh Cleaning & Care,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.05.2017,5100920375,"£1,703.85",Coffee4Craig Ltd,,,
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,30.05.2017,5100920217,£910.00,UPS Building & Maintenance Ltd,,,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,30.05.2017,5100920393,"£6,444.00",Redacted Personal Information,,,
Manchester City Council,Adult Social Care,Professional fees,30.05.2017,5100916013,"£5,082.40",Griffin Associates Ltd,,,
Manchester City Council,Chief Executives,Payments to Sub-Contractors,30.05.2017,5100919974,"£1,026.82",T/A Janus,,,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,30.05.2017,5100920363,"£3,789.00",St Elisabeth's CE Primary School,,,
Manchester City Council,Manchester Leisure,Special Events,30.05.2017,5100920236,"£1,595.00",TG Production Supply Ltd,,,
Manchester City Council,Chief Executives,Electricity,30.05.2017,5100917178,"£11,097.83",Manchester Creative Digital Assets,,,
Manchester City Council,Chief Executives,Electricity,30.05.2017,5100917252,"£9,129.96",Manchester Creative Digital Assets,,,
Manchester City Council,Manchester Leisure,Special Events,30.05.2017,5100916012,"£17,315.50",Repucom UK and Ireland Ltd,,,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,30.05.2017,5100920325,£715.59,K L Properties,,,
Manchester City Council,Manchester Leisure,Professional fees,30.05.2017,5100920297,"£2,968.20",Shopper Anonymous Manchester,,,
Manchester City Council,Manchester Leisure,Professional fees,30.05.2017,5100920295,"£2,016.10",Shopper Anonymous Manchester,,,
Manchester City Council,Hospitality + Trading Services,Compensation Payments,30.05.2017,1905592533,"£2,376.40",Lance Mason Solicitors,,,
Manchester City Council,Adult Social Care,Personal needs of client,30.05.2017,1905601409,£582.00,DNA Legal,,,
Manchester City Council,Adult Social Care,Professional fees,30.05.2017,1905601254,"£4,670.00",GLP Solicitors,,,
Manchester City Council,Highways Services,Compensation Payments,30.05.2017,1905599718,"£3,500.00",BBH Legal,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,31.05.2017,5100920716,"£1,650.00",Barlow Moor Community Association,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,31.05.2017,5100920717,"£1,650.00",Barlow Moor Community Association,,,
Manchester City Council,Adult Social Care,Supporting People Payments,31.05.2017,5100920049,"£11,778.00",People First Housing Association,,,
Manchester City Council,Corporate Services,Postage,31.05.2017,5100920057,"£11,074.38",Royal Mail Group Plc,,,
Manchester City Council,Chief Executives,Postage,31.05.2017,5100919472,"£2,318.35",Royal Mail Group Plc,,,
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,31.05.2017,5100919948,"£13,631.41",Carlton Fuels Ltd,,,
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,31.05.2017,5100919342,"£9,069.63",Carlton Fuels Ltd,,,
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,31.05.2017,5100919336,"£9,068.72",Carlton Fuels Ltd,,,
Manchester City Council,Adult Social Care,Equipment,31.05.2017,5100917573,£940.00,Sidhil Ltd,,,
Manchester City Council,Chief Executives,Agency staff provision,31.05.2017,5100919966,"£2,697.55",Entrust Social Care,,,
Manchester City Council,Adult Social Care,Removal and Storage of Furniture,31.05.2017,5100917295,"£1,079.07",BCL,,,
Manchester City Council,Chief Executives,Professional fees,31.05.2017,5100920007,"£10,360.80",Atkins Limited,,,
Manchester City Council,Regeneration Finance,Professional fees,31.05.2017,5100920008,"£45,200.00",Atkins Limited,,,
Manchester City Council,Highways Services,Professional fees,31.05.2017,5100920361,"£19,942.59",Atkins Limited,,,
Manchester City Council,Highways Services,Professional fees,31.05.2017,5100920360,"£17,189.68",Atkins Limited,,,
Manchester City Council,Highways Services,Professional fees,31.05.2017,5100920359,"£6,394.00",Atkins Limited,,,
Manchester City Council,Highways Services,Professional fees,31.05.2017,5100920358,"-£2,880.00",Atkins Limited,,,
Manchester City Council,Highways Services,Professional fees,31.05.2017,5100920357,"-£11,313.48",Atkins Limited,,,
Manchester City Council,Highways Services,I T Provision,31.05.2017,5100920452,"£1,218.90",Mouchel Limited,,,
Manchester City Council,Adult Social Care,Equipment,31.05.2017,5100918943,"£5,450.00",Mangar International Ltd,,,
Manchester City Council,Corporate Services,Professional fees,31.05.2017,5100920567,"£5,249.33",Mott Macdonald Uk Limited,,,
Manchester City Council,Corporate Services,Professional fees,31.05.2017,5100920561,"£2,281.00",Mott Macdonald Uk Limited,,,
Manchester City Council,Corporate Services,Professional fees,31.05.2017,5100920549,"£1,954.00",Mott Macdonald Uk Limited,,,
Manchester City Council,Corporate Services,Professional fees,31.05.2017,5100920559,"£1,926.00",Mott Macdonald Uk Limited,,,
Manchester City Council,Corporate Services,Professional fees,31.05.2017,5100920570,"£1,655.00",Mott Macdonald Uk Limited,,,
Manchester City Council,Corporate Services,Professional fees,31.05.2017,5100920556,"£1,551.00",Mott Macdonald Uk Limited,,,
Manchester City Council,Corporate Services,Professional fees,31.05.2017,5100920557,"£1,551.00",Mott Macdonald Uk Limited,,,
Manchester City Council,Corporate Services,Professional fees,31.05.2017,5100920571,£999.00,Mott Macdonald Uk Limited,,,
Manchester City Council,Corporate Services,Professional fees,31.05.2017,5100920569,£878.60,Mott Macdonald Uk Limited,,,
Manchester City Council,Corporate Services,Professional fees,31.05.2017,5100920555,£870.75,Mott Macdonald Uk Limited,,,
Manchester City Council,Corporate Services,Professional fees,31.05.2017,5100920558,£690.50,Mott Macdonald Uk Limited,,,
Manchester City Council,Corporate Services,Professional fees,31.05.2017,5100920552,£595.00,Mott Macdonald Uk Limited,,,
Manchester City Council,Corporate Services,Professional fees,31.05.2017,5100920550,£587.50,Mott Macdonald Uk Limited,,,
Manchester City Council,Corporate Services,Professional fees,31.05.2017,5100920568,£556.06,Mott Macdonald Uk Limited,,,
Manchester City Council,Chief Executives,Hire of Equipment,31.05.2017,5100919277,"£5,753.34",Blitz Communications Ltd,,,
