Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,,,
Manchester City Council,Adult Social Care,Training and Development,30.11.2017,5100951071,£774.00,Dods Communications Ltd,,,
Manchester City Council,Adult Social Care,Training and Development,30.11.2017,5100950883,"£1,800.00",University Of Manchester,,,
Manchester City Council,Adult Social Care,Training and Development,30.11.2017,5100950983,"£1,800.00",University Of Manchester,,,
Manchester City Council,Adult Social Care,Training and Development,30.11.2017,5100950984,"£1,800.00",University Of Manchester,,,
Manchester City Council,Adult Social Care,Training and Development,30.11.2017,5100950986,"£1,800.00",University Of Manchester,,,
Manchester City Council,Adult Social Care,Training and Development,30.11.2017,5100950988,"£1,800.00",University Of Manchester,,,
Manchester City Council,Adult Social Care,Training and Development,30.11.2017,5100949931,"£1,011.99",Homeless Link,,,
Manchester City Council,Adult Social Care,Training and Development,30.11.2017,5100946552,"£1,080.00",Redacted Personal Information,,,
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,30.11.2017,1700076277,-£500.00,Redacted Personal Information,,,
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,30.11.2017,5100950637,"£16,705.83",Manchester Working Ltd,,,
Manchester City Council,Adult Social Care,Rents,30.11.2017,5100949457,"£3,000.00",Manchester Deaf Centre Ltd,,,
Manchester City Council,Adult Social Care,Rents,30.11.2017,5100948704,"£6,719.11",Great Places Housing Association,,,
Manchester City Council,Adult Social Care,Rents,30.11.2017,5100948924,"£10,920.10",Northwards Housing Limited,,,
Manchester City Council,Adult Social Care,Rents,30.11.2017,5100948152,"£9,341.28",Northwards Housing Limited,,,
Manchester City Council,Adult Social Care,Rents,30.11.2017,5100950873,"£1,770.00",Kids Around the Clock @ WHP,,,
Manchester City Council,Adult Social Care,Rents,30.11.2017,5100948023,"£3,260.31",Mack Residential Letting Ltd,,,
Manchester City Council,Adult Social Care,Rents,30.11.2017,5100951024,"£9,653.64",Housing Social Ltd,,,
Manchester City Council,Adult Social Care,Rents,30.11.2017,5100949900,"£9,344.88",Housing Social Ltd,,,
Manchester City Council,Adult Social Care,Rates,30.11.2017,5100950999,"£1,210.00",Kids Around the Clock @ WHP,,,
Manchester City Council,Adult Social Care,Hire of Premises,30.11.2017,5100950218,£596.04,Quaker Trading Ltd,,,
Manchester City Council,Adult Social Care,Transport Coach Hire,30.11.2017,5100946562,"£4,320.00",David'S Handy Rider,,,
Manchester City Council,Adult Social Care,Transport Coach Hire,30.11.2017,5100946296,"£21,517.00",Youbus Ltd,,,
Manchester City Council,Adult Social Care,Transport Coach Hire,30.11.2017,5100949290,"£1,903.50",Nelson Transport,,,
Manchester City Council,Adult Social Care,Equipment,30.11.2017,5100950588,"£6,030.00",Tunstall Healthcare (UK) Ltd,,,
Manchester City Council,Adult Social Care,Equipment,30.11.2017,5100950132,"£1,500.00",Tunstall Healthcare (UK) Ltd,,,
Manchester City Council,Adult Social Care,Equipment,30.11.2017,5100950790,"£3,300.00",Mangar International Ltd,,,
Manchester City Council,Adult Social Care,Equipment,30.11.2017,5100949557,"£1,703.02",Sarabec Limited,,,
Manchester City Council,Adult Social Care,Equipment,30.11.2017,5100949388,"£1,148.63",Sarabec Limited,,,
Manchester City Council,Adult Social Care,Equipment,30.11.2017,5100950282,"£4,998.55",Adoption Matters Northwest,,,
Manchester City Council,Adult Social Care,Equipment,30.11.2017,5100950283,"£4,266.20",Adoption Matters Northwest,,,
Manchester City Council,Adult Social Care,Equipment,30.11.2017,5100950906,"£2,539.00",NRS Healthcare,,,
Manchester City Council,Adult Social Care,Equipment,30.11.2017,5100950993,£816.00,Morris & Alexander Ltd,,,
Manchester City Council,Adult Social Care,Equipment,30.11.2017,5100950964,"£7,500.00",Invacare Limited,,,
Manchester City Council,Adult Social Care,Equipment,30.11.2017,5100950782,"£2,741.20",Invacare Limited,,,
Manchester City Council,Adult Social Care,Equipment,30.11.2017,5100946152,£594.75,Invacare Limited,,,
Manchester City Council,Adult Social Care,Equipment,30.11.2017,5100950668,"£1,413.60",Drive Devilbiss Healthcare Ltd,,,
Manchester City Council,Adult Social Care,Equipment,30.11.2017,5100948367,£690.40,Drive Devilbiss Healthcare Ltd,,,
Manchester City Council,Adult Social Care,Equipment,30.11.2017,5100950784,"£3,177.10",Aidapt Bathrooms Ltd,,,
Manchester City Council,Adult Social Care,Equipment,30.11.2017,5100949424,"-£5,000.00",Chroma Therapies Ltd,,,
Manchester City Council,Adult Social Care,Furniture,30.11.2017,5100949976,"£1,120.00",Back Care Solutions Ltd,,,
Manchester City Council,Adult Social Care,Furniture,30.11.2017,5100947585,"£1,034.00",Back Care Solutions Ltd,,,
Manchester City Council,Adult Social Care,Furniture,30.11.2017,5100950506,£693.95,Back Care Solutions Ltd,,,
Manchester City Council,Adult Social Care,Furniture,30.11.2017,5100947587,£653.95,Back Care Solutions Ltd,,,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",30.11.2017,5100949308,£980.00,Camilla Carpets Ltd,,,
Manchester City Council,Adult Social Care,Building Materials for direct delivery,30.11.2017,5100950780,"£1,567.30",AKW Medicare,,,
Manchester City Council,Adult Social Care,Catering,30.11.2017,5100950871,"£6,927.30",Manchester Central,,,
Manchester City Council,Adult Social Care,Stationery,30.11.2017,5100948535,£887.94,Banner Group Limited,,,
Manchester City Council,Adult Social Care,Professional fees,30.11.2017,5100950723,"£4,213.00",AECOM Limited,,,
Manchester City Council,Adult Social Care,Professional fees,30.11.2017,5100950724,"£2,740.00",AECOM Limited,,,
Manchester City Council,Adult Social Care,Professional fees,30.11.2017,5100948095,£500.00,Capita Business Services Ltd,,,
Manchester City Council,Adult Social Care,Professional fees,30.11.2017,5100950921,"£1,500.00",Manchester Young Lives,,,
Manchester City Council,Adult Social Care,Professional fees,30.11.2017,5100940314,"£873,116.00",Manchester University NHS,,,
Manchester City Council,Adult Social Care,Professional fees,30.11.2017,5100945739,"£873,116.00",Manchester University NHS,,,
Manchester City Council,Adult Social Care,Professional fees,30.11.2017,5100950351,"£873,116.00",Manchester University NHS,,,
Manchester City Council,Adult Social Care,Professional fees,30.11.2017,5100945701,"£75,000.00",Manchester University NHS,,,
Manchester City Council,Adult Social Care,Professional fees,30.11.2017,1905835179,£586.68,Bromleys Solicitors LLP,,,
Manchester City Council,Adult Social Care,Professional fees,30.11.2017,5100947212,"£2,890.00",ICA:UK,,,
Manchester City Council,Adult Social Care,Professional fees,30.11.2017,5100950429,"£2,650.00",Webphoria Limited,,,
Manchester City Council,Adult Social Care,Professional fees,30.11.2017,5100950064,"£4,000.00",Tripod Partners,,,
Manchester City Council,Adult Social Care,I T Provision,30.11.2017,5100946033,"£7,681.92",Computacenter (UK) Ltd,,,
Manchester City Council,Adult Social Care,I T Provision,30.11.2017,5100950036,£755.36,Computacenter (UK) Ltd,,,
Manchester City Council,Adult Social Care,I T Provision,30.11.2017,5100949748,£640.16,Computacenter (UK) Ltd,,,
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,30.11.2017,5100950736,"£1,080.00",My Skills Matter,,,
Manchester City Council,Adult Social Care,Funeral and coroner related services,30.11.2017,5100948221,"£2,919.00",Greater Manchester Funeral Service,,,
Manchester City Council,Adult Social Care,Funeral and coroner related services,30.11.2017,5100950605,"£2,246.00",Greater Manchester Funeral Service,,,
Manchester City Council,Adult Social Care,Funeral and coroner related services,30.11.2017,5100950467,"£1,594.00",Greater Manchester Funeral Service,,,
Manchester City Council,Adult Social Care,Funeral and coroner related services,30.11.2017,5100950587,"£1,504.00",Greater Manchester Funeral Service,,,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,30.11.2017,5100950985,"£15,208.00",G & A Taylor Hotels Ltd,,,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,30.11.2017,5100950665,"£17,100.00",Redacted Personal Information,,,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,30.11.2017,5100949986,"£6,980.00",Redacted Personal Information,,,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,30.11.2017,5100951062,"£6,025.00",Redacted Personal Information,,,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,30.11.2017,5100950586,"£2,577.16",K L Properties,,,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,30.11.2017,5100949790,"£2,530.00",The Mount Guest House,,,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,30.11.2017,5100951025,"£2,225.00",The Mount Guest House,,,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,30.11.2017,5100951065,"£1,795.00",The Mount Guest House,,,
Manchester City Council,Adult Social Care,Payment of School Budget Share,30.11.2017,5100950941,"£13,466.67",Meade Hill School,,,
Manchester City Council,Adult Social Care,Payment of School Budget Share,30.11.2017,5100950950,"£13,466.67",Meade Hill School,,,
Manchester City Council,Adult Social Care,Payment of School Budget Share,30.11.2017,5100950907,"£1,008.00",Meade Hill School,,,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,30.11.2017,5100950378,"£2,789.00",Poynton High School,,,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,30.11.2017,5100949998,"£3,289.75",North Chadderton School,,,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,30.11.2017,5100949554,"£16,150.00",The Pennine Acute Hospital Nhs Trus,,,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,30.11.2017,5100950346,"£488,333.33",Manchester University NHS,,,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,30.11.2017,5100950347,"£293,223.17",Manchester University NHS,,,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,30.11.2017,5100949456,"£80,000.00",Manchester University NHS,,,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,30.11.2017,5100950626,"£18,993.98",Manchester University NHS,,,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,30.11.2017,5100950347,"£15,206.08",Manchester University NHS,,,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,30.11.2017,5100950347,"£4,576.42",Manchester University NHS,,,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,30.11.2017,5100950349,"£2,500.00",Manchester University NHS,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100948673,"£3,075.00",Assist,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100947894,"£1,881.50",Alzheimers Society (Mcr Branch),,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100950792,"£1,392.05",Bristol Oilskin & Overall Co Ltd,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100949586,"£8,775.41",Shelter,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100949462,"£41,709.00",The Children'S Society Services Ltd,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100950358,£942.74,Riverside ECHG,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100950358,£912.43,Riverside ECHG,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100950358,£790.60,Riverside ECHG,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100950358,£547.74,Riverside ECHG,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100950910,"£6,245.75",Great Places Housing Association,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100950910,"£3,712.00",Great Places Housing Association,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100945699,"£39,448.00",Manchester University NHS,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100950339,"£39,448.00",Manchester University NHS,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100950341,"£4,487.50",Manchester University NHS,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100950971,"£3,684.74",Northwards Housing Limited,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100950971,"£2,849.24",Northwards Housing Limited,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100950971,"£2,487.33",Northwards Housing Limited,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100950971,"£2,442.21",Northwards Housing Limited,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100950971,"£1,670.98",Northwards Housing Limited,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100950971,£642.68,Northwards Housing Limited,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100950891,"£1,612.50",GMCVO,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.11.2017,5100950109,"£12,687.50",Manchester Action On Street Health,,,
