Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,Manchester Leisure,Special Event,22-Jul-22,5105825628,SilverbackUk,£558.00
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,14-Jul-22,5105824754,Greater M/cr Tree Station Limited,£557.90
Manchester City Council,Adult Social Care,Furniture,07-Jul-22,5105823160,Master Moves Ltd,£557.87
Manchester City Council,Adult Social Care,Gas,28-Jul-22,1907832711,Corona Energy Ltd,£556.93
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813600,TRAVELODGE P CARD ONLY,£556.86
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907825715,Npower,£556.38
Manchester City Council,Chief Executives,Professional fees,04-Jul-22,5105823200,Waddington & Son Solicitors,£556.25
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813738,Premier Inn P CARD ONLY,£556.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812957,Premier Inn P CARD ONLY,£555.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813001,Premier Inn P CARD ONLY,£555.00
Manchester City Council,Childrens & Education Services,Internal Repairs and Maintenance for buildings,28-Jul-22,5105826777,NU3PS,£554.54
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813322,Premier Inn P CARD ONLY,£554.50
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813342,Premier Inn P CARD ONLY,£554.50
Manchester City Council,Hospitality + Trading Services,Cleaning Equipment and Materials,21-Jul-22,1907826592,PHS Group,£554.40
Manchester City Council,Hospitality + Trading Services,Cleaning Equipment and Materials,21-Jul-22,1907826596,PHS Group,£554.40
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,21-Jul-22,5105825698,Rothwell Plumbing Services Ltd,£553.43
Manchester City Council,Regeneration Finance,Training and Development,27-Jul-22,5105826601,Pearson Education Ltd,£552.00
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832943,Corona Energy Ltd,£551.37
Manchester City Council,Regeneration Finance,Water - Metered,21-Jul-22,1907825377,Anglian Water Business (National),£551.28
Manchester City Council,Manchester Leisure,Gas,28-Jul-22,1907832766,Corona Energy Ltd,£550.27
Manchester City Council,Highways Services,Hire of Machinery,29-Jul-22,5105825225,Bollhoff Fastenings Ltd,£550.03
Manchester City Council,Chief Executives,Legal Fees,06-Jul-22,1907794880,Redacted Personal Information,£550.00
Manchester City Council,Adult Social Care,Third party payments to Health Authority,22-Jul-22,1907824691,Liverpool University Hospitals,£550.00
Manchester City Council,Chief Executives,Legal Fees,13-Jul-22,1907813863,Redacted Personal Information,£550.00
Manchester City Council,Libraries and Theatres,Works and associated costs for Land and Buildings,20-Jul-22,5105825235,Biblioteca Ltd.,£550.00
Manchester City Council,Libraries and Theatres,Works and associated costs for Land and Buildings,20-Jul-22,5105825238,Biblioteca Ltd.,£550.00
Manchester City Council,Chief Executives,Advertising,21-Jul-22,5105825795,Fonemedia Limited,£550.00
Manchester City Council,Highways Services,Hire of Machinery,12-Jul-22,5105824265,MTK Breaker Hire and Sales Ltd,£550.00
Manchester City Council,Manchester Leisure,Environmental Services,07-Jul-22,5105823692,CPD Property Services,£550.00
Manchester City Council,Manchester Leisure,Legal Fees,22-Jul-22,1907824782,Trinity Chambers,£550.00
Manchester City Council,Adult Social Care,Professional fees,12-Jul-22,5105824289,Pinnacle Building and Surveying,£550.00
Manchester City Council,Manchester Leisure,Legal Fees,18-Jul-22,1907813911,Pinnacle Building and Surveying,£550.00
Manchester City Council,Manchester Leisure,Legal Fees,07-Jul-22,1907794260,Redacted Personal Information,£550.00
Manchester City Council,Childrens & Education Services,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813157,THE CARPET MAN,£550.00
Manchester City Council,Childrens & Education Services,Personal needs of client,05-Jul-22,1907796429,Amazon Co.Uk,£549.99
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832974,Corona Energy Ltd,£549.89
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813710,Premier Inn P CARD ONLY,£549.50
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812718,HOTEL AT BOOKING.COM,£549.00
Manchester City Council,Highways Services,Building Materials for direct delivery,14-Jul-22,5105824168,TARMAC,£548.81
Manchester City Council,Manchester Leisure,Special Event,20-Jul-22,5105825293,Early Years Recruitment Ltd,£548.80
Manchester City Council,Regeneration Finance,Water - Metered,21-Jul-22,1907825412,Anglian Water Business (National),£548.27
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907833087,Corona Energy Ltd,£548.23
Manchester City Council,Chief Executives,Professional fees,04-Jul-22,5105823080,Waddington & Son Solicitors,£548.03
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813395,Premier Inn P CARD ONLY,£547.00
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832920,Corona Energy Ltd,£546.61
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812721,Premier Inn P CARD ONLY,£546.50
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813601,Premier Inn P CARD ONLY,£546.50
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813673,Premier Inn P CARD ONLY,£546.50
Manchester City Council,Manchester Leisure,Testing Fees,26-Jul-22,5105826432,County Scientific Services,£546.00
Manchester City Council,Manchester Leisure,Grounds Maintenance,22-Jul-22,5105825202,Chambers & Perkins,£545.72
Manchester City Council,Manchester Leisure,Subsistence and Conference Expenses,26-Jul-22,5105826256,Local Government Association,£545.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813792,NOVUM MANAGEMENT GMBH,£545.00
Manchester City Council,Adult Social Care,Electricity,21-Jul-22,1907826078,Scottish & Southern Energy Plc,£544.93
Manchester City Council,Childrens & Education Services,Expenditure re Internal Trading Ordered Externally,13-Jul-22,5105823593,Language Line Ltd,£544.80
Manchester City Council,Adult Social Care,Cleaning Equipment and Materials,29-Jul-22,1907826607,PHS Group,£544.22
Manchester City Council,Regeneration Finance,Storage Costs,21-Jul-22,5105825738,XXXData Space Ltd (use 30021328),£544.17
Manchester City Council,Adult Social Care,Stationery,19-Jul-22,5105825205,Banner Group Limited,£543.52
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812601,Premier Inn P CARD ONLY,£543.50
Manchester City Council,Adult Social Care,Gas,28-Jul-22,1907832713,Corona Energy Ltd,£543.21
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907826084,Scottish & Southern Energy Plc,£542.46
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812465,Premier Inn P CARD ONLY,£542.00
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,12-Jul-22,5105824145,R & M Developments Ltd,£541.67
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,12-Jul-22,5105824147,R & M Developments Ltd,£541.67
Manchester City Council,Chief Executives,Payments to Sub-Contractors,11-Jul-22,5105823888,Redacted Personal Information,£541.63
Manchester City Council,Childrens & Education Services,Gas,28-Jul-22,1907833131,Corona Energy Ltd,£540.55
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832934,Corona Energy Ltd,£540.20
Manchester City Council,Chief Executives,Advertising,29-Jul-22,5105826994,Thomas Telford Ltd,£540.00
Manchester City Council,Chief Executives,Advertising,29-Jul-22,5105826995,Thomas Telford Ltd,£540.00
Manchester City Council,Regeneration Finance,Grounds Maintenance,21-Jul-22,5105825616,Countrywide Grounds Maintenance Ltd,£540.00
Manchester City Council,Childrens & Education Services,Professional fees,14-Jul-22,5105824673,Redacted Personal Information,£540.00
Manchester City Council,Childrens & Education Services,Childminding Fee Pay,26-Jul-22,1907828539,Redacted Personal Information,£540.00
Manchester City Council,Housing General Fund,Surplus property Fees,29-Jul-22,1907824776,Binas Solicitors Ltd,£540.00
Manchester City Council,Manchester Leisure,Library Materials Acquisition,06-Jul-22,1907798058,Askews and Holts,£539.63
Manchester City Council,Childrens & Education Services,Professional fees,21-Jul-22,5105825671,Russell & Russell Solicitors LLP,£537.50
Manchester City Council,Childrens & Education Services,Professional fees,13-Jul-22,5105824494,KD Safeguarding Ltd,£537.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812513,Premier Inn P CARD ONLY,£536.50
Manchester City Council,Manchester Leisure,Gas,28-Jul-22,1907832770,Corona Energy Ltd,£536.41
Manchester City Council,Corporate Services,Gas,28-Jul-22,1907832728,Corona Energy Ltd,£536.15
Manchester City Council,Hospitality + Trading Services,Cleaning Equipment and Materials,29-Jul-22,5105825879,Alliance Disposables Ltd,£535.81
Manchester City Council,Highways Services,Purchase of stores for re-distribution,29-Jul-22,5105823532,CID 'Consider it Done',£535.30
Manchester City Council,Chief Executives,Printing,11-Jul-22,5105823845,Astra Signs,£535.00
Manchester City Council,Chief Executives,Printing,11-Jul-22,5105824201,Astra Signs,£535.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812632,Premier Inn P CARD ONLY,£534.50
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812676,Premier Inn P CARD ONLY,£534.50
Manchester City Council,Regeneration Finance,Water - Metered,21-Jul-22,1907825440,Anglian Water Business (National),£533.67
Manchester City Council,Childrens & Education Services,Signers/Interpreters,25-Jul-22,5105826164,Language Line Ltd,£533.60
Manchester City Council,Adult Social Care,Rents,05-Jul-22,1907796108,Sapphire Homes North,£533.33
Manchester City Council,Hospitality + Trading Services,Gas,28-Jul-22,1907832777,Corona Energy Ltd,£533.00
Manchester City Council,Chief Executives,Printing,22-Jul-22,5105825874,Wallace Printers Ltd,£532.00
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907825974,Scottish & Southern Energy Plc,£531.59
Manchester City Council,Childrens & Education Services,Electricity,28-Jul-22,1907832509,Scottish & Southern Energy Plc,£531.59
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813397,Premier Inn P CARD ONLY,£531.50
Manchester City Council,Regeneration Finance,Water - Metered,21-Jul-22,1907825335,Anglian Water Business (National),£530.74
Manchester City Council,Childrens & Education Services,Electricity,28-Jul-22,1907832616,Scottish & Southern Energy Plc,£530.57
Manchester City Council,Childrens & Education Services,Gas,28-Jul-22,1907833231,Corona Energy Ltd,£530.10
Manchester City Council,Childrens & Education Services,Professional fees,11-Jul-22,1907812382,The Key Support Services Limited,£530.00
Manchester City Council,Environment and Operations,Construction Works,29-Jul-22,5105827112,Virgin Media Limited,£529.68
Manchester City Council,Adult Social Care,Gas,28-Jul-22,1907833011,Corona Energy Ltd,£529.28
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813045,Premier Inn P CARD ONLY,£529.00
Manchester City Council,Childrens & Education Services,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813175,CARPET WAREHOUSE,£529.00
Manchester City Council,Manchester Leisure,Professional fees,28-Jul-22,5105826701,Redacted Personal Information,£528.50
Manchester City Council,Adult Social Care,Electricity,21-Jul-22,1907825838,Scottish & Southern Energy Plc,£527.93
Manchester City Council,Manchester Leisure,Gas,28-Jul-22,1907832871,Corona Energy Ltd,£527.21
Manchester City Council,Adult Social Care,Gas,28-Jul-22,1907832883,Corona Energy Ltd,£527.19
Manchester City Council,Highways Services,Electricity,21-Jul-22,1907825752,Npower,£526.54
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,28-Jul-22,5105826756,Lidgate Grove Res Assoc,£526.52
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907826114,Scottish & Southern Energy Plc,£526.43
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813694,Premier Inn P CARD ONLY,£526.00
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907826024,Scottish & Southern Energy Plc,£525.64
Manchester City Council,Adult Social Care,Catering Provisions,11-Jul-22,1907814529,Brake Bros Foodservice Ltd,£525.32
Manchester City Council,Highways Services,Legal Fees,04-Jul-22,5105823077,Redacted Personal Information,£525.00
Manchester City Council,Manchester Leisure,Legal Fees,12-Jul-22,5105824140,Redacted Personal Information,£525.00
Manchester City Council,Corporate Services,Training and Development,26-Jul-22,5105826365,DM Training Services,£525.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813232,YA HALA,£525.00
Manchester City Council,Manchester Leisure,Security,19-Jul-22,5105825123,Showsec International Ltd,£524.69
Manchester City Council,Childrens & Education Services,Professional fees,25-Jul-22,1907822810,Advanced Child Care Assessments,£524.60
Manchester City Council,Manchester Leisure,Gas,28-Jul-22,1907833143,Corona Energy Ltd,£524.03
Manchester City Council,Adult Social Care,Third party payments to Health Authority,22-Jul-22,1907813850,HCRG Care Services Ltd,£524.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812962,Premier Inn P CARD ONLY,£524.00
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907825978,Scottish & Southern Energy Plc,£523.86
Manchester City Council,Manchester Leisure,Water - Unmetered,21-Jul-22,1907825229,Anglian Water Business (National),£523.59
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813022,HOTEL AT BOOKING.COM,£523.26
Manchester City Council,Hospitality + Trading Services,Water - Unmetered,28-Jul-22,1907832498,Water Plus Limited,£522.47
Manchester City Council,Manchester Leisure,Library Materials Acquisition,18-Jul-22,1907819013,Askews and Holts,£522.06
