Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,,,,
Manchester City Council,Childrens & Education Services,Payments for services,23.12.2021,5105792411,"£1,148.32",Fairfield Care Ltd,,,,
Manchester City Council,Childrens & Education Services,Payments for services,23.12.2021,5105792409,£754.00,Fairfield Care Ltd,,,,
Manchester City Council,Childrens & Education Services,Payments for services,23.12.2021,5105792352,"£12,250.00",Aim Habonim,,,,
Manchester City Council,Adult Social Care,Training and Development,23.12.2021,5105792502,"£2,250.00",Disabled Living,,,,
Manchester City Council,Adult Social Care,Gas,23.12.2021,1907494209,£750.07,Gazprom Energy,,,,
Manchester City Council,Adult Social Care,Gas,23.12.2021,1907494256,£626.11,Gazprom Energy,,,,
Manchester City Council,Adult Social Care,Gas,23.12.2021,1907494292,£566.82,Gazprom Energy,,,,
Manchester City Council,Adult Social Care,Electricity,23.12.2021,1907494609,£665.37,Scottish & Southern Energy Plc,,,,
Manchester City Council,Adult Social Care,Electricity,23.12.2021,1907494499,£590.92,Scottish & Southern Energy Plc,,,,
Manchester City Council,Adult Social Care,Electricity,23.12.2021,1907494468,£570.68,Scottish & Southern Energy Plc,,,,
Manchester City Council,Adult Social Care,Electricity,23.12.2021,1907494453,£526.69,Scottish & Southern Energy Plc,,,,
Manchester City Council,Adult Social Care,Electricity,23.12.2021,1907494494,£516.71,Scottish & Southern Energy Plc,,,,
Manchester City Council,Adult Social Care,Electricity,23.12.2021,1700128365,-£606.53,Scottish & Southern Energy Plc,,,,
Manchester City Council,Adult Social Care,Electricity,23.12.2021,1700128379,-£606.53,Scottish & Southern Energy Plc,,,,
Manchester City Council,Adult Social Care,Electricity,23.12.2021,1700128363,-£658.75,Scottish & Southern Energy Plc,,,,
Manchester City Council,Adult Social Care,Electricity,23.12.2021,1700128362,-£658.89,Scottish & Southern Energy Plc,,,,
Manchester City Council,Adult Social Care,Rents,23.12.2021,5105792379,"£8,887.55",Eeven Homes Ltd.,,,,
Manchester City Council,Adult Social Care,Security,23.12.2021,5105792448,"£4,590.00",UNIQUE SPECIALIST SERVICES,,,,
Manchester City Council,Adult Social Care,Security,23.12.2021,5105792449,"£4,131.00",UNIQUE SPECIALIST SERVICES,,,,
Manchester City Council,Adult Social Care,Security,23.12.2021,5105792435,"£3,213.00",UNIQUE SPECIALIST SERVICES,,,,
Manchester City Council,Adult Social Care,Security,23.12.2021,5105792447,"£3,213.00",UNIQUE SPECIALIST SERVICES,,,,
Manchester City Council,Adult Social Care,Security,23.12.2021,5105792457,"£1,377.00",UNIQUE SPECIALIST SERVICES,,,,
Manchester City Council,Adult Social Care,Security,23.12.2021,5105792455,"£1,071.00",UNIQUE SPECIALIST SERVICES,,,,
Manchester City Council,Adult Social Care,Security,23.12.2021,5105792456,"£1,071.00",UNIQUE SPECIALIST SERVICES,,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,23.12.2021,5105792464,"£534,497.53",Change Grow Live,,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,23.12.2021,5105792464,"£47,632.00",Change Grow Live,,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,23.12.2021,5105792463,"£6,203.50",Change Grow Live,,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,23.12.2021,5105792461,"£59,080.42",Change Grow Live Services Ltd,,,,
Manchester City Council,Adult Social Care,Supporting People Payments,23.12.2021,5105792407,"£12,771.92",People First Housing Association,,,,
Manchester City Council,Adult Social Care,Supporting People Payments,23.12.2021,5105792408,"£12,771.92",People First Housing Association,,,,
Manchester City Council,Adult Social Care,Supporting People Payments,23.12.2021,5105792404,"£12,460.42",People First Housing Association,,,,
Manchester City Council,Adult Social Care,Supporting People Payments,23.12.2021,5105792406,"£12,460.42",People First Housing Association,,,,
Manchester City Council,Adult Social Care,Supporting People Payments,23.12.2021,5105792405,"£2,180.50",People First Housing Association,,,,
Manchester City Council,Adult Social Care,Supporting People Payments,23.12.2021,5105792403,"-£12,460.42",People First Housing Association,,,,
Manchester City Council,Corporate Services,Training and Development,23.12.2021,5105792390,"£8,400.00",Improvement & Development Agency,,,,
Manchester City Council,Corporate Services,Training and Development,23.12.2021,5105792320,"£1,841.67",Kingfisher Coaching Limited,,,,
Manchester City Council,Corporate Services,Gas,23.12.2021,1907494334,£568.75,Gazprom Energy,,,,
Manchester City Council,Corporate Services,Electricity,23.12.2021,1907494405,"£3,244.03",Scottish & Southern Energy Plc,,,,
Manchester City Council,Corporate Services,Electricity,23.12.2021,1907494629,"£1,674.94",Scottish & Southern Energy Plc,,,,
Manchester City Council,Corporate Services,Electricity,23.12.2021,1907494639,£758.50,Scottish & Southern Energy Plc,,,,
Manchester City Council,Corporate Services,Electricity,23.12.2021,1907494604,£553.34,Scottish & Southern Energy Plc,,,,
Manchester City Council,Corporate Services,Electricity,23.12.2021,1700128386,-£871.15,Scottish & Southern Energy Plc,,,,
Manchester City Council,Corporate Services,Fees,23.12.2021,1907482039,"£51,931.10",Marston Group Limited,,,,
Manchester City Council,Corporate Services,Fees,23.12.2021,1907482043,"£2,884.10",CDER GROUP LIMITED,,,,
Manchester City Council,Corporate Services,Fees,23.12.2021,1907482039,"-£51,931.10",Marston Group Limited,,,,
Manchester City Council,Corporate Services,Fees,23.12.2021,1907482043,"-£2,884.10",CDER GROUP LIMITED,,,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,23.12.2021,5105791164,"£149,513.47",Morgan Sindall C & I Ltd,,,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,23.12.2021,5105791164,"£14,200.46",Morgan Sindall C & I Ltd,,,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,23.12.2021,5105791355,"£71,207.67",Ameresco Limited,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1907494125,£556.17,Scottish & Southern Energy Plc,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1907494105,£553.11,Scottish & Southern Energy Plc,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1700128337,-£541.20,Scottish & Southern Energy Plc,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1700128338,-£551.03,Scottish & Southern Energy Plc,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1700128345,-£553.11,Scottish & Southern Energy Plc,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1700128351,-£651.16,Scottish & Southern Energy Plc,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1700128340,-£730.30,Scottish & Southern Energy Plc,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1700128342,-£755.91,Scottish & Southern Energy Plc,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1700128333,-£763.26,Scottish & Southern Energy Plc,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1907494328,"£5,920.18",Gazprom Energy,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1907494198,"£4,473.33",Gazprom Energy,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1907494329,"£4,247.26",Gazprom Energy,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1907494287,"£1,029.36",Gazprom Energy,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1907494236,£860.17,Gazprom Energy,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1907494306,£835.48,Gazprom Energy,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1907494300,£831.41,Gazprom Energy,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1907494237,£830.89,Gazprom Energy,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1907494180,£791.90,Gazprom Energy,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1907494252,£765.86,Gazprom Energy,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1907494160,£737.25,Gazprom Energy,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1907494309,£718.01,Gazprom Energy,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1907494161,£691.62,Gazprom Energy,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1907494302,£671.88,Gazprom Energy,,,,
Manchester City Council,Housing Revenue Account,Gas,23.12.2021,1907494205,£669.14,Gazprom Energy,,,,
Manchester City Council,Housing Revenue Account,Electricity,23.12.2021,1907494347,"£1,224.59",Haven Power Ltd,,,,
Manchester City Council,Housing Revenue Account,TMO Fees,23.12.2021,5105792310,"£23,643.60",SHOUT TMO,,,,
Manchester City Council,Housing Revenue Account,TMO Fees,23.12.2021,5105792311,"£23,643.60",SHOUT TMO,,,,
Manchester City Council,Housing Revenue Account,Private Finance and Public Private partnership initiatives,23.12.2021,5105792325,"£447,750.00",Grove Village Ltd,,,,
Manchester City Council,Housing Revenue Account,Private Finance and Public Private partnership initiatives,23.12.2021,5105792412,"£737,269.11",S4B Limited,,,,
Manchester City Council,Housing Revenue Account,Removal and Storage of Furniture,23.12.2021,5105792304,£603.20,Master Moves Ltd,,,,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,23.12.2021,5105790458,"£4,682.41",Pts Plumbing Trade Supplies,,,,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,23.12.2021,5105790636,£606.94,Pts Plumbing Trade Supplies,,,,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,23.12.2021,5105790456,£536.25,Pts Plumbing Trade Supplies,,,,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,23.12.2021,5105792397,-£605.44,Pts Plumbing Trade Supplies,,,,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,23.12.2021,5105792394,-£907.41,Pts Plumbing Trade Supplies,,,,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,23.12.2021,5105792395,-£908.91,Pts Plumbing Trade Supplies,,,,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,23.12.2021,5105792391,"-£3,407.07",Pts Plumbing Trade Supplies,,,,
Manchester City Council,Chief Executives,Agency staff provision,23.12.2021,5105792505,"£35,545.73",Pertemps Professional Recruitment L,,,,
Manchester City Council,Chief Executives,Agency staff provision,23.12.2021,5105792504,"£33,415.00",Pertemps Professional Recruitment L,,,,
Manchester City Council,Chief Executives,Agency staff provision,23.12.2021,5105792503,"£25,286.46",Pertemps Professional Recruitment L,,,,
Manchester City Council,Chief Executives,Agency staff provision,23.12.2021,5105792481,"£8,857.80",LAW Absolute,,,,
Manchester City Council,Chief Executives,Agency staff provision,23.12.2021,5105792420,"£1,944.00",Ashberry Recruitment Ltd,,,,
Manchester City Council,Chief Executives,Training and Development,23.12.2021,5105792364,£982.00,Centre for Assessment,,,,
Manchester City Council,Chief Executives,Vehicle Hire Costs,23.12.2021,5105792431,£642.42,Manchester Van Hire Ltd,,,,
Manchester City Council,Chief Executives,Printing,23.12.2021,5105792429,£874.00,Browns CTP Ltd,,,,
Manchester City Council,Chief Executives,Printing,23.12.2021,5105792373,"£3,435.00",Integrity Print Ltd,,,,
Manchester City Council,Chief Executives,Printing,23.12.2021,5105792306,"£5,602.00",Mortons Media Group Ltd,,,,
Manchester City Council,Chief Executives,Postage,23.12.2021,5105791244,"£1,038.58",Royal Mail Group Plc,,,,
Manchester City Council,Chief Executives,Subsistence and Conference Expenses,23.12.2021,5105791986,£679.00,Diversity Travel Ltd,,,,
Manchester City Council,Chief Executives,Grant and subscriptions awarded,23.12.2021,5105792344,£750.00,Trinity House Community Resource Ce,,,,
Manchester City Council,Chief Executives,Grant and subscriptions awarded,23.12.2021,5105792342,£500.00,Justlife Foundation Limited,,,,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,23.12.2021,5105792349,"£219,336.00",Ryder Architecture Ltd,,,,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,23.12.2021,5105792350,"£2,500.00",Ryder Architecture Ltd,,,,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,23.12.2021,5105792348,"£1,250.00",Planit,,,,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,23.12.2021,5105792361,"£12,000.00",Gardiner & Theobald LLP,,,,
Manchester City Council,Regeneration Finance,Gas,23.12.2021,1907494327,"£118,799.13",Gazprom Energy,,,,
Manchester City Council,Regeneration Finance,Gas,23.12.2021,1907494261,"£5,971.82",Gazprom Energy,,,,
Manchester City Council,Regeneration Finance,Gas,23.12.2021,1907494248,"£4,318.62",Gazprom Energy,,,,
Manchester City Council,Regeneration Finance,Gas,23.12.2021,1907494220,"£2,943.86",Gazprom Energy,,,,
Manchester City Council,Regeneration Finance,Gas,23.12.2021,1907494286,"£2,653.03",Gazprom Energy,,,,
Manchester City Council,Regeneration Finance,Gas,23.12.2021,1907494150,"£2,466.94",Gazprom Energy,,,,
Manchester City Council,Regeneration Finance,Gas,23.12.2021,1907494308,"£1,647.48",Gazprom Energy,,,,
Manchester City Council,Regeneration Finance,Gas,23.12.2021,1907494211,"£1,168.64",Gazprom Energy,,,,
Manchester City Council,Regeneration Finance,Gas,23.12.2021,1907494232,"£1,073.80",Gazprom Energy,,,,
Manchester City Council,Regeneration Finance,Gas,23.12.2021,1907494224,"£1,039.54",Gazprom Energy,,,,
Manchester City Council,Regeneration Finance,Gas,23.12.2021,1907494231,£974.04,Gazprom Energy,,,,
Manchester City Council,Regeneration Finance,Gas,23.12.2021,1907494305,£966.69,Gazprom Energy,,,,
Manchester City Council,Regeneration Finance,Gas,23.12.2021,1907494250,£898.28,Gazprom Energy,,,,
Manchester City Council,Regeneration Finance,Gas,23.12.2021,1907494317,£892.15,Gazprom Energy,,,,
Manchester City Council,Regeneration Finance,Gas,23.12.2021,1907494228,£883.39,Gazprom Energy,,,,
Manchester City Council,Regeneration Finance,Gas,23.12.2021,1907494343,£865.24,Gazprom Energy,,,,
Manchester City Council,Regeneration Finance,Gas,23.12.2021,1907494298,£744.65,Gazprom Energy,,,,
Manchester City Council,Regeneration Finance,Gas,23.12.2021,1907494326,£744.23,Gazprom Energy,,,,
Manchester City Council,Regeneration Finance,Gas,23.12.2021,1907494188,£709.70,Gazprom Energy,,,,
