Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,,
Manchester City Council,Childrens & Education Services,Public Transport,30.09.2021,5105779284,"£3,220.40",Transport for Greater Manchester,,
Manchester City Council,Childrens & Education Services,Public Transport,30.09.2021,5105779285,"£1,746.00",Transport for Greater Manchester,,
Manchester City Council,Childrens & Education Services,Public Transport,30.09.2021,5105776099,"-£141,360.00",Transport for Greater Manchester,,
Manchester City Council,Childrens & Education Services,Transport Coach Hire,30.09.2021,5105779427,"£12,643.00",Sumi Travel Ltd.,,
Manchester City Council,Childrens & Education Services,Transport Coach Hire,30.09.2021,5105778226,"£7,221.00",T/A Schools Direct,,
Manchester City Council,Childrens & Education Services,Transport Coach Hire,30.09.2021,5105778037,"£6,763.00",T/A Schools Direct,,
Manchester City Council,Childrens & Education Services,Transport Coach Hire,30.09.2021,5105777311,"£2,118.00",Transportation Direct Ltd,,
Manchester City Council,Childrens & Education Services,Professional fees,30.09.2021,5105779331,"£10,770.84",Russell & Russell Solicitors LLP,,
Manchester City Council,Childrens & Education Services,Professional fees,30.09.2021,5105779281,"£9,385.15",Russell & Russell Solicitors LLP,,
Manchester City Council,Childrens & Education Services,Professional fees,30.09.2021,1907354222,"£5,400.00",18 St John Street Chambers,,
Manchester City Council,Childrens & Education Services,Professional fees,30.09.2021,5105779290,"£5,000.34",Russell & Russell Solicitors LLP,,
Manchester City Council,Childrens & Education Services,Professional fees,30.09.2021,1907356516,"£3,700.00",Central Chambers,,
Manchester City Council,Childrens & Education Services,Professional fees,30.09.2021,5105779332,"£3,093.75",Russell & Russell Solicitors LLP,,
Manchester City Council,Childrens & Education Services,Professional fees,30.09.2021,5105779289,"£1,737.50",Russell & Russell Solicitors LLP,,
Manchester City Council,Childrens & Education Services,Professional fees,30.09.2021,5105779282,"£1,725.00",Russell & Russell Solicitors LLP,,
Manchester City Council,Childrens & Education Services,Professional fees,30.09.2021,5105779270,"£1,530.00",Russell & Russell Solicitors LLP,,
Manchester City Council,Childrens & Education Services,Professional fees,30.09.2021,1907350258,"£1,300.00",18 St John Street Chambers,,
Manchester City Council,Childrens & Education Services,Professional fees,30.09.2021,1907350387,"£1,240.00",Forensic Testing Service Ltd,,
Manchester City Council,Childrens & Education Services,Professional fees,30.09.2021,5105779283,"£1,143.75",Russell & Russell Solicitors LLP,,
Manchester City Council,Childrens & Education Services,Professional fees,30.09.2021,1907356125,£872.77,Forensic Testing Service Ltd,,
Manchester City Council,Childrens & Education Services,Professional fees,30.09.2021,1907356486,£750.00,Central Chambers,,
Manchester City Council,Childrens & Education Services,Professional fees,30.09.2021,1907356530,£748.80,Expert Psychology Consultancy,,
Manchester City Council,Childrens & Education Services,Professional fees,30.09.2021,1907357979,£700.00,18 St John Street Chambers,,
Manchester City Council,Childrens & Education Services,Professional fees,30.09.2021,5105779426,£500.00,Pearson Hinchliffe Solicitors,,
Manchester City Council,Childrens & Education Services,Professional fees,30.09.2021,1700124942,"-£1,875.00",St Johns Buildings-Barristers,,
Manchester City Council,Childrens & Education Services,Professional fees,30.09.2021,1700124941,"-£2,000.00",St Johns Buildings-Barristers,,
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,30.09.2021,5105779299,"£12,712.50",The Children'S Society Services Ltd,,
Manchester City Council,Childrens & Education Services,Payments for services,30.09.2021,5105779433,"£10,913.22",Enhance EHC Ltd,,
Manchester City Council,Childrens & Education Services,Payments for services,30.09.2021,5105779444,"£6,801.39",Keys PCE Limited,,
Manchester City Council,Childrens & Education Services,Home Care ,30.09.2021,5105779407,"£1,680.00",Staff Resources Ltd,,
Manchester City Council,Childrens & Education Services,Personal needs of client,30.09.2021,5105779343,"£3,314.85",Connevans Ltd,,
Manchester City Council,Adult Social Care,Rents,30.09.2021,5105779501,"£61,111.25",B & A Properties,,
Manchester City Council,Adult Social Care,Rents,30.09.2021,5105779499,"£31,308.99",Amco Management,,
Manchester City Council,Adult Social Care,Rents,30.09.2021,5105779406,"£25,082.09",Cromwood Ltd,,
Manchester City Council,Adult Social Care,Rents,30.09.2021,5105779432,"£18,937.36",Mosscare Housing Ltd,,
Manchester City Council,Adult Social Care,Rents,30.09.2021,5105779053,"£8,714.63",Eeven Homes Ltd.,,
Manchester City Council,Adult Social Care,Rents,30.09.2021,5105779054,"£8,714.63",Eeven Homes Ltd.,,
Manchester City Council,Adult Social Care,Rents,30.09.2021,5105779435,"£3,540.28",Mosscare Housing Ltd,,
Manchester City Council,Adult Social Care,Rents,30.09.2021,5105779437,"£3,540.28",Mosscare Housing Ltd,,
Manchester City Council,Adult Social Care,Rents,30.09.2021,5105777863,"£3,017.16",Johnnie Johnson Housing,,
Manchester City Council,Adult Social Care,Rents,30.09.2021,5105777860,"£2,991.00",Johnnie Johnson Housing,,
Manchester City Council,Adult Social Care,Rents,30.09.2021,5105777865,"£2,827.35",Johnnie Johnson Housing,,
Manchester City Council,Adult Social Care,Rents,30.09.2021,5105777859,"£2,809.63",Johnnie Johnson Housing,,
Manchester City Council,Adult Social Care,Rents,30.09.2021,5105777861,"£2,447.58",Johnnie Johnson Housing,,
Manchester City Council,Adult Social Care,Rents,30.09.2021,5105777866,"£2,372.63",Johnnie Johnson Housing,,
Manchester City Council,Adult Social Care,Rents,30.09.2021,5105779431,"£1,737.84",Mosscare Housing Ltd,,
Manchester City Council,Adult Social Care,Rents,30.09.2021,1907360721,£900.00,Marlowe Properties,,
Manchester City Council,Adult Social Care,Rents,30.09.2021,5105779019,"-£9,233.39",Eeven Homes Ltd.,,
Manchester City Council,Adult Social Care,Security,30.09.2021,5105779429,"£1,887.00",UNIQUE SPECIALIST SERVICES,,
Manchester City Council,Adult Social Care,Equipment,30.09.2021,5105779445,"£5,400.00",Mangar International Ltd/Winncare,,
Manchester City Council,Adult Social Care,Equipment,30.09.2021,5105775985,"£2,553.90",Sarabec Limited,,
Manchester City Council,Adult Social Care,Equipment,30.09.2021,5105776396,"£1,004.00",Morris & Alexander Ltd,,
Manchester City Council,Adult Social Care,Equipment,30.09.2021,5105775999,"-£2,400.00",Direct Healthcare Group Ltd,,
Manchester City Council,Adult Social Care,Equipment,30.09.2021,5105776000,"-£2,400.00",Direct Healthcare Group Ltd,,
Manchester City Council,Adult Social Care,Furniture,30.09.2021,5105778486,£803.93,Furniture Resource Centre Ltd,,
Manchester City Council,Adult Social Care,Furniture,30.09.2021,5105778477,£594.51,Furniture Resource Centre Ltd,,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",30.09.2021,5105779158,"£1,135.00",Camilla Carpets Ltd,,
Manchester City Council,Adult Social Care,Building Materials for direct delivery,30.09.2021,5105775985,£735.00,Sarabec Limited,,
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,30.09.2021,5105778934,"£95,928.00",SSG Sustainable Living,,
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,30.09.2021,5105779506,"£16,210.27",Manchester People First,,
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,30.09.2021,5105779503,"£15,400.00",Redacted Personal Information,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.09.2021,5105776514,"£14,033.16",DISC Ltd,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.09.2021,5105779508,"£13,234.19",Manchester People First,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.09.2021,5105778936,"£9,194.64",SSG Sustainable Living,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.09.2021,5105779330,"£6,831.33",Great Places Housing Association,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.09.2021,5105778935,"£4,597.50",SSG Sustainable Living,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.09.2021,5105779443,"£2,500.00",Lives on Track,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,30.09.2021,5105779351,"£2,290.00",Great Places Housing Association,,
Manchester City Council,Adult Social Care,Personal needs of client,30.09.2021,5105778959,"£2,642.00",R82 Uk Ltd,,
Manchester City Council,Adult Social Care,Personal needs of client,30.09.2021,5105779294,"£1,800.00",Anywhere Care Ltd,,
Manchester City Council,Adult Social Care,Personal needs of client,30.09.2021,5105779241,"£1,529.00",Lisclare,,
Manchester City Council,Adult Social Care,Personal needs of client,30.09.2021,5105776173,"£1,216.50",Independence Mobility Limited,,
Manchester City Council,Childrens Services,Building Works,30.09.2021,5105779297,"£1,216,247.10",Sir Robert McAlpine Limited,,
Manchester City Council,Corporate Services,Training and Development,30.09.2021,5105779319,£509.00,The Learn Centre,,
Manchester City Council,Corporate Services,Car Parking Permits,30.09.2021,5105778954,"£3,824.00",Flowbird Smart City Uk Ltd,,
Manchester City Council,Corporate Services,Car Parking Permits,30.09.2021,5105776677,"£2,325.00",Taranto Systems Ltd,,
Manchester City Council,Corporate Services,Travel Season TLS,30.09.2021,5105778920,£603.00,First Bus,,
Manchester City Council,Corporate Services,Legal Fees,30.09.2021,1907360722,"£2,250.00",Peasegoods,,
Manchester City Council,Corporate Services,Legal Fees,30.09.2021,1907360724,"£2,000.00",Redacted Personal Information,,
Manchester City Council,Corporate Services,Legal Fees,30.09.2021,1907340111,"£1,000.00",Trinity Barristers,,
Manchester City Council,Corporate Services,Professional fees,30.09.2021,5105776145,"£3,983.88",Wilde Consultants Ltd,,
Manchester City Council,Corporate Services,Professional fees,30.09.2021,5105779514,"£1,175.10",Sir Frederick Snow & Partners Ltd,,
Manchester City Council,Corporate Services,Professional fees,30.09.2021,5105775903,£540.00,Wilde Consultants Ltd,,
Manchester City Council,Corporate Services,Professional fees,30.09.2021,5105778841,"£9,640.00",Mace Cost Consultancy Ltd,,
Manchester City Council,Corporate Services,Professional fees,30.09.2021,5105778842,"£4,358.00",Mace Cost Consultancy Ltd,,
Manchester City Council,Corporate Services,Fees,30.09.2021,1907358175,"£6,793.95",CDER GROUP LIMITED,,
Manchester City Council,Corporate Services,Fees,30.09.2021,1907358178,"£5,027.80",CDER GROUP LIMITED,,
Manchester City Council,Corporate Services,ICT Sup & Maintnance,30.09.2021,5105776460,"£87,704.00",Civica UK Ltd,,
Manchester City Council,Corporate Services,ICT Sup & Maintnance,30.09.2021,5105776460,"£17,500.00",Civica UK Ltd,,
Manchester City Council,Corporate Services,Grant and subscriptions awarded,30.09.2021,5105779477,£537.60,Tameside Metropolitan Bouough,,
Manchester City Council,Corporate Services,WPS Awards,30.09.2021,5105778474,"£1,760.65",Furniture Resource Centre Ltd,,
Manchester City Council,Corporate Services,WPS Awards,30.09.2021,5105779335,"£1,459.54",Furniture Resource Centre Ltd,,
Manchester City Council,Corporate Services,WPS Awards,30.09.2021,5105776681,£902.35,Furniture Resource Centre Ltd,,
Manchester City Council,Corporate Services,WPS Awards,30.09.2021,5105778493,£877.88,Furniture Resource Centre Ltd,,
Manchester City Council,Corporate Services,WPS Awards,30.09.2021,5105776937,£862.22,Furniture Resource Centre Ltd,,
Manchester City Council,Corporate Services,WPS Awards,30.09.2021,5105779338,£852.48,Furniture Resource Centre Ltd,,
Manchester City Council,Corporate Services,WPS Awards,30.09.2021,5105776670,£850.52,Furniture Resource Centre Ltd,,
Manchester City Council,Corporate Services,WPS Awards,30.09.2021,5105776931,£814.82,Furniture Resource Centre Ltd,,
Manchester City Council,Corporate Services,WPS Awards,30.09.2021,5105778130,£762.35,Furniture Resource Centre Ltd,,
Manchester City Council,Corporate Services,WPS Awards,30.09.2021,5105778490,£759.45,Furniture Resource Centre Ltd,,
Manchester City Council,Corporate Services,WPS Awards,30.09.2021,5105778109,£743.97,Furniture Resource Centre Ltd,,
Manchester City Council,Corporate Services,WPS Awards,30.09.2021,5105778083,£677.03,Furniture Resource Centre Ltd,,
Manchester City Council,Corporate Services,WPS Awards,30.09.2021,5105778480,£664.33,Furniture Resource Centre Ltd,,
Manchester City Council,Corporate Services,Fees,30.09.2021,1907358178,"-£5,027.80",CDER GROUP LIMITED,,
Manchester City Council,Corporate Services,Fees,30.09.2021,1907358175,"-£6,793.95",CDER GROUP LIMITED,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,30.09.2021,5105779399,"£16,384.00",GVA Grimley Ltd,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,30.09.2021,5105778838,"£192,490.10",Ameresco Limited,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,30.09.2021,5105778834,"£3,488.34",Conlon Construction Ltd,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,30.09.2021,5105779353,£986.40,Groundwork & Leisure Services Ltd,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,30.09.2021,5105777797,£967.20,Groundwork & Leisure Services Ltd,,
Manchester City Council,Housing General Fund,Works and associated costs for Land and Buildings,30.09.2021,5105779363,"£1,272.00",Jacobs UK Ltd,,
Manchester City Council,Housing General Fund,Works and associated costs for Land and Buildings,30.09.2021,5105779363,£662.50,Jacobs UK Ltd,,
Manchester City Council,Housing General Fund,Building Works,30.09.2021,5105778636,"£78,851.99",One Manchester Limited,,
Manchester City Council,Housing General Fund,Building Works,30.09.2021,1907360616,"£41,701.24",UPS Building & Maintenance Ltd,,
Manchester City Council,Housing General Fund,Building Works,30.09.2021,1907360617,"£27,088.94",UPS Building & Maintenance Ltd,,
